P_act	clock	flow	inj	status	vol	watch
88.3	20220820 072242	3.81742	False	RUN LOCAL	83.9655	4241.129500865936
94.3	20220820 072242	3.7734	False	RUN LOCAL	83.9318	4241.581220149994
99.3	20220820 072243	3.7734	False	RUN LOCAL	83.9043	4242.104578971863
104.3	20220820 072243	4.09864	False	RUN LOCAL	83.8713	4242.67972612381
110.4	20220820 072244	4.03633	False	RUN LOCAL	83.8354	4243.175623893738
116.7	20220820 072245	3.89854	False	RUN LOCAL	83.8056	4243.788960933685
122.1	20220820 072245	3.89854	False	RUN LOCAL	83.7688	4244.288751125336
127.4	20220820 072246	3.79144	False	RUN LOCAL	83.739	4244.91565489769
133.8	20220820 072246	3.75245	False	RUN LOCAL	83.7008	4245.505759000778
139.9	20220820 072247	3.72458	False	RUN LOCAL	83.6639	4246.004575014114
145.6	20220820 072247	3.72458	False	RUN LOCAL	False	4246.6644921302795
152.9	20220820 072248	3.67186	False	RUN LOCAL	83.5946	4247.349807024002
159.1	20220820 072249	3.65869	False	RUN LOCAL	83.554	4247.907012939453
165.1	20220820 072249	3.64722	False	RUN LOCAL	83.5189	4248.561126947403
171.7	20220820 072250	3.6376	False	RUN LOCAL	83.4796	4249.099946975708
177.4	20220820 072250	3.62525	False	RUN LOCAL	83.4493	4249.691020011902
183.7	20220820 072251	3.61397	False	RUN LOCAL	83.413	4250.224594831467
189.0	20220820 072251	3.60399	False	RUN LOCAL	83.3815	4250.711141824722
194.2	20220820 072252	3.59762	False	RUN LOCAL	83.3524	4251.195827007294
199.3	20220820 072253	3.58689	False	RUN LOCAL	83.3236	4251.834718942642
206.8	20220820 072253	3.58123	False	RUN LOCAL	83.2859	4252.482138872147
213.1	20220820 072254	3.57656	False	RUN LOCAL	83.2486	4253.0899310112
219.5	20220820 072254	3.57448	False	RUN LOCAL	83.2108	4253.616739034653
224.6	20220820 072255	3.57137	False	RUN LOCAL	83.1804	4254.131873130798
230.6	20220820 072255	3.56476	False	RUN LOCAL	83.1504	4254.73811507225
236.4	20220820 072256	3.55008	False	RUN LOCAL	83.1135	4255.271156072617
242.6	20220820 072257	3.54766	False	RUN LOCAL	83.0835	4255.953098058701
248.8	20220820 072257	3.54401	False	RUN LOCAL	83.0436	4256.499567747116
254.9	20220820 072258	3.54208	False	RUN LOCAL	83.0105	4257.046596765518
260.2	20220820 072258	3.53513	False	RUN LOCAL	82.9791	4257.727831125259
267.3	20220820 072259	3.52787	False	RUN LOCAL	82.9395	4258.265767812729
273.8	20220820 072300	3.52787	False	RUN LOCAL	82.9069	4258.911426067352
279.6	20220820 072300	3.52776	False	RUN LOCAL	82.8698	4259.521849155426
286.4	20220820 072301	3.52166	False	RUN LOCAL	82.8342	4260.144645929337
292.6	20220820 072301	3.52166	False	RUN LOCAL	82.7976	4260.780058860779
299.8	20220820 072302	3.51183	False	RUN LOCAL	82.7609	4261.44131398201
305.7	20220820 072303	3.50269	False	RUN LOCAL	82.7231	4261.929877996445
310.9	20220820 072303	3.49787	False	RUN LOCAL	82.6948	4262.451462984085
316.9	20220820 072304	3.49787	False	RUN LOCAL	82.6639	4263.06058382988
322.6	20220820 072304	3.49063	False	RUN LOCAL	82.6286	4263.638366937637
328.6	20220820 072305	3.48614	False	RUN LOCAL	82.5961	4264.086310863495
333.6	20220820 072305	3.48471	False	RUN LOCAL	82.5691	4264.719091892242
340.1	20220820 072306	3.482	False	RUN LOCAL	82.5328	4265.275927066803
346.6	20220820 072307	3.48021	False	RUN LOCAL	82.5004	4265.861947774887
352.6	20220820 072307	3.47542	False	RUN LOCAL	82.467	4266.441073894501
357.8	20220820 072308	3.47442	False	RUN LOCAL	82.4333	4267.010684967041
364.3	20220820 072308	3.46722	False	RUN LOCAL	82.4011	4267.51856803894
369.7	20220820 072309	3.46316	False	RUN LOCAL	82.3716	4268.186728954315
376.5	20220820 072309	3.46316	False	RUN LOCAL	82.333	4268.69966006279
381.2	20220820 072310	3.45271	False	RUN LOCAL	82.3048	4269.246150970459
387.2	20220820 072311	3.45051	False	RUN LOCAL	82.2727	4269.872614860535
393.8	20220820 072311	3.44945	False	RUN LOCAL	82.2367	4270.657363891602
402.3	20220820 072312	3.44945	False	RUN LOCAL	False	4271.270970106125
408.6	20220820 072313	3.4415	False	RUN LOCAL	82.1563	4271.9195420742035
415.4	20220820 072313	3.43822	False	RUN LOCAL	82.1202	4272.490191936493
420.6	20220820 072314	3.43822	False	RUN LOCAL	82.087	4273.030447006226
427.1	20220820 072314	3.43762	False	RUN LOCAL	82.0547	4273.615117073059
432.6	20220820 072315	3.43341	False	RUN LOCAL	82.023	4274.191246986389
439.1	20220820 072315	3.4281	False	RUN LOCAL	81.99	4274.750540971756
445.3	20220820 072316	3.42326	False	RUN LOCAL	81.9581	4275.353424787521
450.4	20220820 072317	3.41576	False	RUN LOCAL	81.925	4275.87468791008
456.0	20220820 072317	3.41228	False	RUN LOCAL	81.8948	4276.434720039368
461.7	20220820 072318	3.41064	False	RUN LOCAL	81.8618	4276.945902109146
467.7	20220820 072318	3.41065	False	RUN LOCAL	81.8339	4277.54621219635
474.0	20220820 072319	3.41446	False	RUN LOCAL	81.7991	4278.11448597908
480.0	20220820 072319	3.41171	False	RUN LOCAL	81.7674	4278.667052984238
485.5	20220820 072320	3.40681	False	RUN LOCAL	81.736	4279.2400069236755
492.0	20220820 072321	3.39641	False	RUN LOCAL	81.7033	4279.829726934433
497.0	20220820 072321	3.39641	False	RUN LOCAL	False	4280.450833797455
498.9	20220820 072322	1.21455	False	RUN LOCAL	False	4280.960067033768
499.5	20220820 072322	0.57513	False	RUN LOCAL	81.6529	4281.501670837402
499.7	20220820 072323	0.37647	False	RUN LOCAL	81.6495	4282.02108001709
499.9	20220820 072323	0.29538	False	RUN LOCAL	81.6469	4282.639842987061
500.0	20220820 072324	0.25426	False	RUN LOCAL	81.6443	4283.215445995331
500.0	20220820 072325	0.20561	False	RUN LOCAL	81.6423	4283.922347068787
500.0	20220820 072325	0.18302	False	RUN LOCAL	81.6401	4284.615259885788
500.0	20220820 072326	0.17838	False	RUN LOCAL	81.638	4285.219835996628
500.0	20220820 072327	0.18649	False	RUN LOCAL	81.6362	4285.88730096817
500.0	20220820 072327	0.58445	False	RUN LOCAL	81.6344	4286.434161901474
500.1	20220820 072328	0.50348	False	RUN LOCAL	81.6327	4287.026029109955
500.0	20220820 072328	0.43052	False	RUN LOCAL	81.631	4287.651083946228
500.0	20220820 072329	0.31934	False	RUN LOCAL	81.6291	4288.274073123932
500.0	20220820 072330	0.26997	False	RUN LOCAL	False	4288.887072086334
499.9	20220820 072331	0.26997	False	RUN LOCAL	81.6252	4289.932970046997
499.7	20220820 072331	0.16935	False	RUN LOCAL	81.624	4290.504449129105
499.6	20220820 072332	0.16057	False	RUN LOCAL	81.6225	4291.055190086365
499.7	20220820 072332	0.15828	False	RUN LOCAL	81.621	4291.6392459869385
499.7	20220820 072333	0.15717	False	RUN LOCAL	81.6195	4292.18120098114
499.7	20220820 072333	0.15696	False	RUN LOCAL	81.6181	4292.773234844208
499.7	20220820 072334	0.15626	False	RUN LOCAL	81.6163	4293.301158905029
499.7	20220820 072335	0.15927	False	RUN LOCAL	False	4293.9461188316345
499.7	20220820 072335	0.16047	False	RUN LOCAL	81.6131	4294.517690896988
499.8	20220820 072336	0.16171	False	RUN LOCAL	81.6115	4295.204879045486
499.7	20220820 072337	0.16095	False	RUN LOCAL	81.6096	4295.871229887009
499.7	20220820 072337	0.15997	False	RUN LOCAL	81.6079	4296.416730165482
499.8	20220820 072338	0.1622	False	RUN LOCAL	81.6064	4296.9674680233
499.8	20220820 072338	0.1622	False	RUN LOCAL	81.605	4297.560923814774
499.8	20220820 072339	0.15967	False	RUN LOCAL	81.6033	4298.0949239730835
499.7	20220820 072339	0.15874	False	RUN LOCAL	81.6021	4298.643727779388
499.7	20220820 072340	0.16067	False	RUN LOCAL	81.6005	4299.26898598671
499.7	20220820 072341	0.16474	False	RUN LOCAL	81.5986	4299.901407003403
499.7	20220820 072341	0.16341	False	RUN LOCAL	81.597	4300.365430116653
499.7	20220820 072342	0.16404	False	RUN LOCAL	81.5957	4300.981017112732
499.7	20220820 072342	0.16398	False	RUN LOCAL	81.5941	4301.6317801475525
499.7	20220820 072343	0.16344	False	RUN LOCAL	81.5922	4302.151152849197
499.7	20220820 072344	0.1652	False	RUN LOCAL	81.5908	4302.896409988403
499.7	20220820 072344	0.16358	False	RUN LOCAL	81.5888	4303.415192127228
499.7	20220820 072345	0.1641	False	RUN LOCAL	81.5873	4304.051560878754
499.7	20220820 072345	0.16368	False	RUN LOCAL	81.5856	4304.581984996796
499.7	20220820 072346	0.16127	False	RUN LOCAL	False	4305.11941409111
499.8	20220820 072346	0.16127	False	RUN LOCAL	81.5827	4305.712834119797
499.7	20220820 072347	0.16294	False	RUN LOCAL	81.5812	4306.337139844894
499.7	20220820 072348	0.16197	False	RUN LOCAL	81.5795	4306.990570068359
499.8	20220820 072348	0.16049	False	RUN LOCAL	81.5778	4307.689212799072
499.7	20220820 072349	0.16097	False	RUN LOCAL	81.5759	4308.262927770615
499.8	20220820 072350	0.16072	False	RUN LOCAL	81.5743	4308.936538934708
499.7	20220820 072350	0.16008	False	RUN LOCAL	False	4309.58167386055
499.8	20220820 072351	0.16008	False	RUN LOCAL	81.5709	4310.131565093994
499.7	20220820 072351	0.16106	False	RUN LOCAL	81.5694	4310.656186103821
499.7	20220820 072352	0.16121	False	RUN LOCAL	81.568	4311.236847162247
499.7	20220820 072353	0.16115	False	RUN LOCAL	81.5664	4311.879266023636
499.7	20220820 072353	0.1598	False	RUN LOCAL	81.5647	4312.516017913818
499.7	20220820 072354	0.15722	False	RUN LOCAL	81.5632	4312.949946165085
499.7	20220820 072354	0.1569	False	RUN LOCAL	81.562	4313.507524013519
499.7	20220820 072355	0.1569	False	RUN LOCAL	81.5607	4314.183317899704
499.8	20220820 072355	0.15719	False	RUN LOCAL	81.5589	4314.7526688575745
499.8	20220820 072356	0.15607	False	RUN LOCAL	81.5574	4315.37514591217
499.7	20220820 072357	0.15701	False	RUN LOCAL	81.5557	4316.00807094574
499.7	20220820 072357	0.15597	False	RUN LOCAL	81.5541	4316.633587837219
499.8	20220820 072358	0.15597	False	RUN LOCAL	81.5524	4317.263221025467
499.8	20220820 072359	0.15465	False	RUN LOCAL	81.5509	4317.875386953354
499.7	20220820 072359	0.15543	False	RUN LOCAL	False	4318.422383785248
499.7	20220820 072400	0.15443	False	RUN LOCAL	81.548	4318.957700967789
499.7	20220820 072400	0.15462	False	RUN LOCAL	False	4319.567458152771
499.7	20220820 072401	0.15429	False	RUN LOCAL	81.545	4320.08193397522
499.7	20220820 072401	0.15286	False	RUN LOCAL	81.5437	4320.76394701004
499.7	20220820 072402	0.15421	False	RUN LOCAL	81.5419	4321.38293504715
499.7	20220820 072403	0.153	False	RUN LOCAL	81.5403	4322.008512973785
499.8	20220820 072403	0.15063	False	RUN LOCAL	81.5389	4322.52481007576
499.8	20220820 072404	0.1499	False	RUN LOCAL	81.5377	4323.132201910019
499.8	20220820 072404	0.14969	False	RUN LOCAL	81.5362	4323.712630987167
499.7	20220820 072405	0.148	False	RUN LOCAL	81.5349	4324.376477956772
499.7	20220820 072406	0.151	False	RUN LOCAL	81.5331	4325.021322965622
499.7	20220820 072406	0.1513	False	RUN LOCAL	81.5313	4325.564471960068
499.8	20220820 072407	0.15122	False	RUN LOCAL	81.5301	4326.0294551849365
499.7	20220820 072407	0.14926	False	RUN LOCAL	81.529	4326.641306877136
499.8	20220820 072408	0.14831	False	RUN LOCAL	81.5274	4327.188524007797
499.8	20220820 072409	0.14824	False	RUN LOCAL	81.5261	4327.893918991089
499.7	20220820 072409	0.14606	False	RUN LOCAL	81.5246	4328.543683052063
499.8	20220820 072410	0.14893	False	RUN LOCAL	81.5228	4329.038451910019
499.7	20220820 072411	0.15034	False	RUN LOCAL	81.5214	4329.887622833252
499.7	20220820 072411	0.146	False	RUN LOCAL	False	4330.461977005005
499.7	20220820 072412	0.146	False	RUN LOCAL	81.518	4331.05234503746
499.8	20220820 072412	0.14897	False	RUN LOCAL	81.5165	4331.642840147018
499.7	20220820 072413	0.14848	False	RUN LOCAL	81.5151	4332.1885278224945
499.8	20220820 072414	0.14828	False	RUN LOCAL	81.5137	4332.879119873047
499.8	20220820 072414	0.1461	False	RUN LOCAL	81.5121	4333.614607095718
499.7	20220820 072415	0.14759	False	RUN LOCAL	81.5103	4334.2675359249115
499.8	20220820 072416	0.14695	False	RUN LOCAL	False	4334.918953895569
499.8	20220820 072416	0.14763	False	RUN LOCAL	81.507	4335.48949098587
499.8	20220820 072417	0.14504	False	RUN LOCAL	81.5059	4336.070959806442
499.8	20220820 072417	0.14603	False	RUN LOCAL	81.5044	4336.740517139435
499.8	20220820 072418	0.1439	False	RUN LOCAL	81.5028	4337.317050218582
499.7	20220820 072419	0.14593	False	RUN LOCAL	81.5015	4337.899313926697
499.8	20220820 072419	0.14386	False	RUN LOCAL	81.5	4338.490407943726
499.7	20220820 072420	0.14318	False	RUN LOCAL	81.4987	4338.99552488327
499.8	20220820 072420	0.14251	False	RUN LOCAL	81.4975	4339.591598987579
499.8	20220820 072421	0.1405	False	RUN LOCAL	81.4962	4340.15146112442
499.8	20220820 072422	0.1405	False	RUN LOCAL	81.4948	4340.842277765274
499.8	20220820 072422	0.14277	False	RUN LOCAL	81.4931	4341.3774490356445
499.8	20220820 072423	0.14354	False	RUN LOCAL	81.4918	4342.071438074112
499.8	20220820 072424	0.14047	False	RUN LOCAL	81.4902	4342.863906145096
499.7	20220820 072424	0.14282	False	RUN LOCAL	81.4884	4343.486821889877
499.8	20220820 072425	0.14282	False	RUN LOCAL	81.487	4344.138835906982
499.8	20220820 072425	0.1396	False	RUN LOCAL	81.4855	4344.706162929535
499.8	20220820 072426	0.13913	False	RUN LOCAL	81.4841	4345.2762088775635
499.7	20220820 072426	0.13959	False	RUN LOCAL	81.4828	4345.758975028992
499.8	20220820 072427	0.14072	False	RUN LOCAL	81.4815	4346.3693470954895
499.7	20220820 072428	0.14027	False	RUN LOCAL	81.4802	4347.038884162903
499.7	20220820 072428	0.14027	False	RUN LOCAL	81.4787	4347.6307010650635
499.8	20220820 072429	0.14174	False	RUN LOCAL	81.4771	4348.222601890564
499.8	20220820 072429	0.14065	False	RUN LOCAL	81.4759	4348.697993993759
499.7	20220820 072430	0.14028	False	RUN LOCAL	81.4747	4349.285657167435
499.8	20220820 072431	0.14021	False	RUN LOCAL	81.4734	4350.035341024399
499.7	20220820 072431	0.13965	False	RUN LOCAL	81.4717	4350.599027872086
499.8	20220820 072432	0.13952	False	RUN LOCAL	81.4704	4351.124920129776
499.8	20220820 072432	0.13952	False	RUN LOCAL	81.4692	4351.772602796555
499.8	20220820 072433	0.13816	False	RUN LOCAL	81.4677	4352.246836900711
499.8	20220820 072434	0.13816	False	RUN LOCAL	81.4665	4352.8357491493225
499.7	20220820 072434	0.14159	False	RUN LOCAL	81.465	4353.432148933411
499.7	20220820 072435	0.14185	False	RUN LOCAL	False	4353.936676025391
499.7	20220820 072435	0.14168	False	RUN LOCAL	81.4624	4354.506293058395
499.8	20220820 072436	0.14168	False	RUN LOCAL	81.4611	4355.106312036514
499.8	20220820 072436	0.14215	False	RUN LOCAL	81.4597	4355.773371934891
499.8	20220820 072437	0.1433	False	RUN LOCAL	81.4581	4356.30575299263
499.8	20220820 072438	0.14215	False	RUN LOCAL	81.4567	4356.923374176025
499.8	20220820 072438	0.14092	False	RUN LOCAL	81.4554	4357.430645942688
499.8	20220820 072439	0.14223	False	RUN LOCAL	81.4542	4358.051996946335
499.8	20220820 072439	0.14102	False	RUN LOCAL	81.4528	4358.549669981003
499.8	20220820 072440	0.1404	False	RUN LOCAL	81.4517	4359.0691730976105
499.8	20220820 072440	0.1375	False	RUN LOCAL	81.4505	4359.669580936432
499.8	20220820 072441	0.13827	False	RUN LOCAL	81.4491	4360.145668745041
499.8	20220820 072441	0.13945	False	RUN LOCAL	81.448	4360.695573091507
499.8	20220820 072442	0.13793	False	RUN LOCAL	81.4467	4361.297392845154
499.8	20220820 072443	0.13997	False	RUN LOCAL	81.4453	4361.937748908997
499.8	20220820 072443	0.14156	False	RUN LOCAL	81.4437	4362.563804864883
499.8	20220820 072444	0.13888	False	RUN LOCAL	81.4424	4363.037173986435
499.8	20220820 072444	0.13856	False	RUN LOCAL	81.4413	4363.652455806732
499.8	20220820 072445	0.13812	False	RUN LOCAL	81.44	4364.341295957565
499.7	20220820 072446	0.13812	False	RUN LOCAL	False	4365.017359972
499.7	20220820 072446	0.13822	False	RUN LOCAL	81.4368	4365.526096820831
499.7	20220820 072447	0.13888	False	RUN LOCAL	81.4355	4366.092148065567
499.7	20220820 072447	0.14135	False	RUN LOCAL	81.4342	4366.682533025742
499.8	20220820 072448	0.14085	False	RUN LOCAL	81.4328	4367.277583122253
499.8	20220820 072449	0.13965	False	RUN LOCAL	81.4313	4367.9953899383545
499.8	20220820 072449	0.13965	False	RUN LOCAL	81.4299	4368.612535953522
499.8	20220820 072450	0.13574	False	RUN LOCAL	81.4285	4369.176666975021
499.8	20220820 072451	0.13616	False	RUN LOCAL	81.4272	4369.825963973999
499.8	20220820 072451	0.13669	False	RUN LOCAL	81.4257	4370.339390039444
499.8	20220820 072452	0.13669	False	RUN LOCAL	81.4246	4370.956755876541
499.8	20220820 072452	0.13682	False	RUN LOCAL	81.4231	4371.532386064529
499.8	20220820 072453	0.13501	False	RUN LOCAL	81.422	4372.165636777878
499.8	20220820 072453	0.13501	False	RUN LOCAL	81.4204	4372.685152053833
499.8	20220820 072454	0.13726	False	RUN LOCAL	81.4193	4373.391271829605
499.8	20220820 072455	0.13842	False	RUN LOCAL	81.4175	4374.044574022293
499.8	20220820 072455	0.13606	False	RUN LOCAL	81.4162	4374.6257519721985
499.8	20220820 072456	0.13606	False	RUN LOCAL	81.4148	4375.203716754913
499.8	20220820 072457	0.13614	False	RUN LOCAL	81.4137	4375.914950847626
499.8	20220820 072457	0.13225	False	RUN LOCAL	81.4121	4376.425926923752
499.9	20220820 072458	0.13245	False	RUN LOCAL	81.4111	4376.986676931381
499.7	20220820 072458	0.13245	False	RUN LOCAL	81.4098	4377.530384778976
499.7	20220820 072459	0.13337	False	RUN LOCAL	81.4086	4378.035412073135
499.8	20220820 072459	0.13716	False	RUN LOCAL	81.4072	4378.6273012161255
499.8	20220820 072500	0.13716	False	RUN LOCAL	81.406	4379.212728023529
499.9	20220820 072500	0.13383	False	RUN LOCAL	81.4046	4379.781398057938
499.8	20220820 072501	0.13383	False	RUN LOCAL	81.4036	4380.373145103455
499.8	20220820 072502	0.13322	False	RUN LOCAL	81.4022	4381.014992952347
499.8	20220820 072502	0.13417	False	RUN LOCAL	81.4006	4381.680324077606
499.7	20220820 072503	0.13417	False	RUN LOCAL	81.3994	4382.12472486496
499.8	20220820 072503	0.13417	False	RUN LOCAL	81.3983	4382.764693975449
499.8	20220820 072504	0.13238	False	RUN LOCAL	81.3968	4383.4227068424225
499.8	20220820 072505	0.13008	False	RUN LOCAL	81.3955	4384.007744073868
499.8	20220820 072505	0.13185	False	RUN LOCAL	81.3942	4384.485060930252
499.7	20220820 072506	0.13026	False	RUN LOCAL	81.3933	4385.001579999924
499.8	20220820 072506	0.13019	False	RUN LOCAL	81.3921	4385.515204191208
499.7	20220820 072507	0.13144	False	RUN LOCAL	81.3909	4386.120394945145
499.7	20220820 072507	0.13229	False	RUN LOCAL	81.3896	4386.646389961243
499.8	20220820 072508	0.13204	False	RUN LOCAL	81.3885	4387.2432498931885
499.8	20220820 072509	0.13088	False	RUN LOCAL	81.3871	4387.97213602066
499.7	20220820 072509	0.13088	False	RUN LOCAL	81.3856	4388.561378002167
499.8	20220820 072510	0.13174	False	RUN LOCAL	81.3843	4389.192335128784
499.8	20220820 072510	0.13183	False	RUN LOCAL	81.3829	4389.752685070038
499.8	20220820 072511	0.13004	False	RUN LOCAL	81.3817	4390.351773023605
499.8	20220820 072512	0.13263	False	RUN LOCAL	81.3803	4390.983989953995
499.8	20220820 072512	0.13263	False	RUN LOCAL	False	4391.646507978439
499.7	20220820 072513	0.1278	False	RUN LOCAL	81.3776	4392.303907155991
499.7	20220820 072514	0.12996	False	RUN LOCAL	81.3762	4392.972196102142
499.8	20220820 072514	0.1294	False	RUN LOCAL	81.3748	4393.607345819473
499.8	20220820 072515	0.12953	False	RUN LOCAL	81.3734	4394.174446105957
499.8	20220820 072516	0.13031	False	RUN LOCAL	81.372	4394.852385997772
499.8	20220820 072516	0.13031	False	RUN LOCAL	81.3707	4395.489830970764
499.8	20220820 072517	0.13031	False	RUN LOCAL	81.3694	4396.224384069443
499.8	20220820 072517	0.12827	False	RUN LOCAL	81.3678	4396.696282863617
499.8	20220820 072518	0.12782	False	RUN LOCAL	81.3669	4397.348268032074
499.8	20220820 072519	0.12846	False	RUN LOCAL	81.3654	4397.857658147812
499.8	20220820 072519	0.12846	False	RUN LOCAL	81.3643	4398.423192024231
499.8	20220820 072520	0.12648	False	RUN LOCAL	81.3632	4398.971457004547
499.8	20220820 072520	0.12872	False	RUN LOCAL	81.3619	4399.513741970062
499.7	20220820 072521	0.12913	False	RUN LOCAL	81.3607	4400.0957889556885
499.8	20220820 072521	0.12962	False	RUN LOCAL	81.3595	4400.746169090271
499.8	20220820 072522	0.12815	False	RUN LOCAL	81.3582	4401.274746894836
499.8	20220820 072523	0.12783	False	RUN LOCAL	81.3571	4401.846831083298
499.8	20220820 072523	0.12591	False	RUN LOCAL	81.3559	4402.475455999374
499.8	20220820 072524	0.12689	False	RUN LOCAL	81.3546	4403.059140920639
499.7	20220820 072524	0.12773	False	RUN LOCAL	81.3533	4403.7380900383
499.8	20220820 072525	0.12966	False	RUN LOCAL	81.3518	4404.418199062347
499.8	20220820 072526	0.12893	False	RUN LOCAL	81.3503	4405.054469823837
499.8	20220820 072526	0.12677	False	RUN LOCAL	81.349	4405.651766061783
499.7	20220820 072527	0.12677	False	RUN LOCAL	81.3477	4406.266511917114
499.9	20220820 072528	0.12738	False	RUN LOCAL	81.3462	4406.810487985611
499.7	20220820 072528	0.12738	False	RUN LOCAL	81.3453	4407.410839080811
499.9	20220820 072529	0.12883	False	RUN LOCAL	81.3439	4407.948805809021
499.8	20220820 072529	0.12682	False	RUN LOCAL	81.3429	4408.502203941345
499.8	20220820 072530	0.12682	False	RUN LOCAL	81.3419	4409.04124379158
499.7	20220820 072530	0.12438	False	RUN LOCAL	81.3407	4409.597100973129
499.8	20220820 072531	0.12545	False	RUN LOCAL	False	4410.25946187973
499.8	20220820 072532	0.12413	False	RUN LOCAL	81.3381	4410.834686994553
499.8	20220820 072532	0.12467	False	RUN LOCAL	81.337	4411.410760879517
499.8	20220820 072533	0.12413	False	RUN LOCAL	81.3358	4411.981642961502
499.8	20220820 072533	0.12413	False	RUN LOCAL	81.3346	4412.508938074112
499.8	20220820 072534	0.12449	False	RUN LOCAL	81.3335	4413.116017818451
499.9	20220820 072534	0.12784	False	RUN LOCAL	81.3321	4413.6660969257355
499.8	20220820 072535	0.12305	False	RUN LOCAL	81.3311	4414.263293027878
499.8	20220820 072535	0.12306	False	RUN LOCAL	81.3299	4414.703197956085
499.8	20220820 072536	0.12471	False	RUN LOCAL	81.3289	4415.258853197098
499.7	20220820 072537	0.12632	False	RUN LOCAL	81.3277	4415.837551832199
499.8	20220820 072537	0.12657	False	RUN LOCAL	81.3265	4416.358793973923
499.8	20220820 072538	0.12719	False	RUN LOCAL	81.3253	4416.997497081757
499.8	20220820 072538	0.125	False	RUN LOCAL	81.324	4417.610360145569
499.8	20220820 072539	0.12494	False	RUN LOCAL	81.3228	4418.184412956238
499.8	20220820 072539	0.12494	False	RUN LOCAL	81.3217	4418.704954147339
499.8	20220820 072540	0.12413	False	RUN LOCAL	81.3206	4419.362078905106
499.8	20220820 072541	0.12413	False	RUN LOCAL	81.3192	4419.966238975525
499.8	20220820 072541	0.12198	False	RUN LOCAL	81.3181	4420.607330083847
499.8	20220820 072542	0.12211	False	RUN LOCAL	81.3168	4421.247443914413
499.8	20220820 072543	0.12236	False	RUN LOCAL	81.3154	4421.800951957703
499.8	20220820 072543	0.12392	False	RUN LOCAL	81.3143	4422.407001018524
499.7	20220820 072544	0.12543	False	RUN LOCAL	81.3129	4422.9703249931335
499.8	20220820 072544	0.12317	False	RUN LOCAL	81.3119	4423.487321138382
499.8	20220820 072545	0.12317	False	RUN LOCAL	81.3108	4424.047469139099
499.8	20220820 072545	0.12244	False	RUN LOCAL	81.3097	4424.630439996719
499.8	20220820 072546	0.12291	False	RUN LOCAL	81.3085	4425.242240905762
499.8	20220820 072546	0.12291	False	RUN LOCAL	81.3073	4425.695875167847
499.8	20220820 072547	0.11947	False	RUN LOCAL	81.3064	4426.384953022003
499.8	20220820 072548	0.12578	False	RUN LOCAL	81.3048	4426.920623064041
499.8	20220820 072548	0.12403	False	RUN LOCAL	81.3037	4427.504472017288
499.8	20220820 072549	0.12403	False	RUN LOCAL	81.3025	4428.055443048477
499.8	20220820 072549	0.12657	False	RUN LOCAL	81.3012	4428.594429016113
499.8	20220820 072550	0.12438	False	RUN LOCAL	81.3002	4429.253069162369
499.8	20220820 072551	0.12621	False	RUN LOCAL	81.2988	4429.912137031555
499.8	20220820 072551	0.12653	False	RUN LOCAL	81.2973	4430.505914211273
499.8	20220820 072552	0.12653	False	RUN LOCAL	False	4431.097769975662
499.8	20220820 072552	0.12246	False	RUN LOCAL	81.2951	4431.728421211243
499.9	20220820 072553	0.12248	False	RUN LOCAL	81.2937	4432.383161067963
499.8	20220820 072554	0.12232	False	RUN LOCAL	81.2924	4433.021651983261
499.8	20220820 072554	0.1222	False	RUN LOCAL	81.2912	4433.596997976303
499.8	20220820 072555	0.12268	False	RUN LOCAL	81.29	4434.197922945023
499.8	20220820 072556	0.12067	False	RUN LOCAL	81.289	4434.793836116791
499.8	20220820 072556	0.11894	False	RUN LOCAL	81.2877	4435.447846889496
499.7	20220820 072557	0.12076	False	RUN LOCAL	False	4436.102705955505
499.8	20220820 072557	0.12467	False	RUN LOCAL	81.2848	4436.624340057373
499.9	20220820 072558	0.1274	False	RUN LOCAL	81.2836	4437.195752859116
499.8	20220820 072559	0.12513	False	RUN LOCAL	81.2825	4437.801336050034
499.8	20220820 072559	0.12355	False	RUN LOCAL	81.2814	4438.487855911255
499.8	20220820 072600	0.12355	False	RUN LOCAL	81.2801	4439.086431026459
499.8	20220820 072600	0.1222	False	RUN LOCAL	81.2788	4439.613312959671
499.8	20220820 072601	0.12266	False	RUN LOCAL	81.2778	4440.171396017075
499.8	20220820 072601	0.12358	False	RUN LOCAL	False	4440.750174999237
499.8	20220820 072602	0.11908	False	RUN LOCAL	81.2755	4441.381790876389
499.8	20220820 072603	0.1173	False	RUN LOCAL	81.2744	4441.889641046524
499.8	20220820 072603	0.12027	False	RUN LOCAL	81.2733	4442.407439947128
499.8	20220820 072604	0.12082	False	RUN LOCAL	81.2722	4443.029908895493
499.8	20220820 072604	0.11877	False	RUN LOCAL	81.2711	4443.5914850234985
499.7	20220820 072605	0.1191	False	RUN LOCAL	81.2699	4444.230647087097
499.8	20220820 072606	0.12322	False	RUN LOCAL	False	4444.88911318779
499.8	20220820 072606	0.11931	False	RUN LOCAL	81.2672	4445.50363278389
499.8	20220820 072607	0.1219	False	RUN LOCAL	81.2659	4446.1902730464935
499.8	20220820 072608	0.12342	False	RUN LOCAL	81.2644	4446.812721967697
499.8	20220820 072608	0.12221	False	RUN LOCAL	81.2632	4447.3560090065
499.7	20220820 072609	0.12021	False	RUN LOCAL	81.2622	4447.966371059418
499.8	20220820 072609	0.12108	False	RUN LOCAL	81.2609	4448.567098140717
