P_act	clock	flow	inj	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
0.2	20220818 152806	0.0	False	20.346	15	15	STOP REMOTE	89.5665	48.21531009674072	538.0	460.0
0.2	20220818 152806	0.0	False	18.369	15	15	STOP REMOTE	89.5665	48.87529230117798	538.0	460.0
0.1	20220818 152806	0.0	False	18.369	15	15	STOP REMOTE	89.5665	49.025944232940674	538.0	460.0
0.1	20220818 152807	0.0	False	21.895	15	15	STOP REMOTE	89.5665	49.42627930641174	538.0	460.0
0.1	20220818 152807	0.0	False	22.797	15	15	STOP REMOTE	89.5665	50.01594114303589	538.0	460.0
0.1	20220818 152808	0.0	False	21.79	15	15	STOP REMOTE	89.5665	50.51419019699097	538.0	460.0
0.1	20220818 152809	0.0	False	21.59	15	15	STOP REMOTE	89.5665	51.20392394065857	538.0	460.0
0.2	20220818 152809	0.0	False	21.59	15	15	STOP REMOTE	89.5665	51.33363103866577	538.0	460.0
0.2	20220818 152809	0.0	False	21.345	15	15	STOP REMOTE	89.5665	51.816540241241455	538.0	460.0
0.2	20220818 152810	0.0	False	21.899	15	15	STOP REMOTE	89.5665	52.38243007659912	538.0	460.0
0.2	20220818 152810	0.0	False	22.751	15	15	STOP REMOTE	89.5665	52.789682149887085	538.0	460.0
0.2	20220818 152811	0.0	False	23.66	15	15	STOP REMOTE	89.5665	53.36695718765259	538.0	460.0
0.2	20220818 152811	0.0	False	18.872	15	15	STOP REMOTE	89.5665	54.023855209350586	538.0	460.0
0.2	20220818 152812	0.0	False	21.696	15	15	STOP REMOTE	89.5665	54.61910820007324	538.0	460.0
0.2	20220818 152813	0.0	False	20.292	15	15	STOP REMOTE	89.5665	55.28381419181824	538.0	460.0
0.2	20220818 152813	0.0	False	23.943	15	15	STOP REMOTE	89.5665	55.98422718048096	538.0	460.0
0.2	20220818 152814	0.0	False	21.876	15	15	STOP REMOTE	89.5665	56.55029106140137	538.0	460.0
0.2	20220818 152815	0.0	False	19.647	15	15	STOP REMOTE	89.5665	57.22623109817505	538.0	460.0
0.2	20220818 152815	0.0	False	21.504	15	15	STOP REMOTE	89.5665	57.77226805686951	538.0	460.0
0.2	20220818 152816	0.0	False	21.12	15	15	STOP REMOTE	89.5665	58.218658208847046	538.0	460.0
0.2	20220818 152816	0.0	False	20.467	15	15	STOP REMOTE	89.5665	58.810407876968384	538.0	460.0
0.2	20220818 152817	0.0	False	20.926	15	15	STOP REMOTE	89.5665	59.399598121643066	538.0	460.0
0.1	20220818 152817	0.0	False	20.926	15	15	STOP REMOTE	89.5665	59.601030111312866	538.0	460.0
0.1	20220818 152817	0.0	False	24.77	15	15	STOP REMOTE	89.5665	60.0748291015625	538.0	460.0
0.2	20220818 152818	0.0	False	24.77	15	15	STOP REMOTE	89.5665	60.489990234375	538.0	460.0
