P_act	clock	flow	inj	intensity	slit_em	slit_ex	status	vol	watch	wl_em	wl_ex
0.1	20220817 142950	0.0	False	29.706	15	15	STOP REMOTE	97.8531	48.411155223846436	538.0	460.0
0.0	20220817 142950	0.0	False	29.706	15	15	STOP REMOTE	97.8531	48.663623094558716	538.0	460.0
0.0	20220817 142951	0.0	False	24.619	15	15	STOP REMOTE	97.8531	48.798715114593506	538.0	460.0
0.1	20220817 142951	0.0	False	24.619	15	15	STOP REMOTE	97.8531	49.05453896522522	538.0	460.0
0.1	20220817 142951	0.0	False	27.635	15	15	STOP REMOTE	97.8531	49.19959497451782	538.0	460.0
0.0	20220817 142951	0.0	False	27.635	15	15	STOP REMOTE	97.8531	49.4127140045166	538.0	460.0
0.0	20220817 142951	0.0	False	24.453	15	15	STOP REMOTE	97.8531	49.607646226882935	538.0	460.0
0.1	20220817 142951	0.0	False	24.453	15	15	STOP REMOTE	97.8531	49.72085690498352	538.0	460.0
0.1	20220817 142952	0.0	False	26.794	15	15	STOP REMOTE	97.8531	50.12092208862305	538.0	460.0
0.0	20220817 142952	0.0	False	26.794	15	15	STOP REMOTE	97.8531	50.22668790817261	538.0	460.0
0.0	20220817 142952	0.0	False	26.105	15	15	STOP REMOTE	97.8531	50.53776812553406	538.0	460.0
0.0	20220817 142953	0.0	False	26.331	15	15	STOP REMOTE	97.8531	50.92704105377197	538.0	460.0
0.1	20220817 142953	0.0	False	26.331	15	15	STOP REMOTE	97.8531	50.954593896865845	538.0	460.0
0.0	20220817 142953	0.0	False	26.331	15	15	STOP REMOTE	97.8531	51.32357692718506	538.0	460.0
0.0	20220817 142953	0.0	False	25.793	15	15	STOP REMOTE	97.8531	51.344578981399536	538.0	460.0
0.1	20220817 142953	0.0	False	25.793	15	15	STOP REMOTE	97.8531	51.692726850509644	538.0	460.0
0.1	20220817 142954	0.0	False	26.157	15	15	STOP REMOTE	97.8531	51.74782395362854	538.0	460.0
0.0	20220817 142954	0.0	False	26.157	15	15	STOP REMOTE	97.8531	52.03854823112488	538.0	460.0
0.0	20220817 142954	0.0	False	26.674	15	15	STOP REMOTE	97.8531	52.17642092704773	538.0	460.0
0.1	20220817 142954	0.0	False	26.674	15	15	STOP REMOTE	97.8531	52.33891701698303	538.0	460.0
0.1	20220817 142954	0.0	False	25.84	15	15	STOP REMOTE	97.8531	52.591283082962036	538.0	460.0
0.0	20220817 142954	0.0	False	25.84	15	15	STOP REMOTE	97.8531	52.71455192565918	538.0	460.0
0.0	20220817 142955	0.0	False	28.609	15	15	STOP REMOTE	97.8531	52.99146580696106	538.0	460.0
0.1	20220817 142955	0.0	False	28.609	15	15	STOP REMOTE	97.8531	53.03948402404785	538.0	460.0
0.0	20220817 142955	0.0	False	28.609	15	15	STOP REMOTE	97.8531	53.35894203186035	538.0	460.0
0.0	20220817 142955	0.0	False	25.787	15	15	STOP REMOTE	97.8531	53.38504099845886	538.0	460.0
0.1	20220817 142955	0.0	False	25.787	15	15	STOP REMOTE	97.8531	53.71077299118042	538.0	460.0
