P_act	P_set	T_act	T_ext	T_int	T_set	air	clock	dewpt	dht_H	dht_T	intensity	mlx_amb	mlx_inf	msg	n_read	shutter	slit_em	slit_ex	state	time	vol	watch	wl_em	wl_ex
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133601	8.5	53.0	17.9	0.185	21.51	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0811	312.5795111656189	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133602	8.5	53.0	17.9	-1.092	21.51	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0811	312.87075114250183	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133602	8.5	53.0	17.9	-0.72	21.51	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0809	313.1414761543274	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133602	8.5	53.0	17.9	-1.192	21.51	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0809	313.41190099716187	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133603	8.5	53.0	17.9	-0.125	21.51	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0809	313.6766610145569	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133603	8.5	53.0	17.9	-0.522	21.51	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0808	313.9467692375183	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133603	8.5	53.0	17.9	-0.217	21.51	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0806	314.2174370288849	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133603	8.5	53.0	17.9	-1.12	21.51	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0806	314.4975061416626	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133604	8.5	53.0	17.9	0.164	21.51	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0805	314.77432131767273	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133604	8.5	53.0	17.9	-0.957	21.51	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0805	315.04943895339966	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133604	8.8	54.0	18.0	0.291	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0805	315.3229420185089	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133605	8.8	54.0	18.0	-0.674	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0805	315.60649514198303	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133605	8.8	54.0	18.0	0.355	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0805	315.87903904914856	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133605	8.8	54.0	18.0	-1.065	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0805	316.16428899765015	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133605	8.8	54.0	18.0	-1.114	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0805	316.44736909866333	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133606	8.8	54.0	18.0	-0.465	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0805	316.7328200340271	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133606	8.8	54.0	18.0	-1.508	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0805	317.0063741207123	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133606	8.8	54.0	18.0	0.226	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0805	317.29318404197693	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133606	8.8	54.0	18.0	-0.701	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	False	317.56435918807983	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133607	8.8	54.0	18.0	-1.105	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0819	317.85627818107605	440.0	410.0
625.4	625.0	1.09	6.14	0.64	0	True	20220616 133607	8.8	54.0	18.0	-0.534	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0827	318.12733817100525	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133607	8.8	54.0	18.0	-0.013	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0834	318.4071922302246	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133608	8.8	54.0	18.0	-1.185	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0844	318.67325711250305	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133608	8.8	54.0	18.0	-0.403	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0849	318.94527316093445	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133608	8.8	54.0	18.0	-1.454	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.085	319.2304892539978	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133608	8.8	54.0	18.0	-1.368	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.085	319.50912714004517	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133609	8.8	54.0	18.0	-0.23	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.085	319.78903126716614	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133609	8.8	54.0	18.0	-1.251	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.085	320.06105399131775	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133609	8.8	54.0	18.0	-1.102	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.085	320.33438515663147	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133610	8.8	54.0	18.0	-0.976	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.085	320.601065158844	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133610	8.8	54.0	18.0	-0.867	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.085	320.86705899238586	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133610	8.8	54.0	18.0	-0.486	21.53	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.085	321.13480019569397	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133610	8.5	53.0	17.9	-0.722	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.085	321.4183042049408	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133611	8.5	53.0	17.9	-1.098	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.085	321.7003619670868	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133611	8.5	53.0	17.9	-0.943	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.085	321.96747612953186	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133611	8.5	53.0	17.9	-0.618	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.085	322.2373173236847	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133611	8.5	53.0	17.9	-1.17	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.085	322.5099070072174	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133612	8.5	53.0	17.9	-0.862	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.085	322.78787302970886	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133612	8.5	53.0	17.9	-1.687	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.085	323.05782413482666	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133612	8.5	53.0	17.9	-1.312	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.085	323.3237352371216	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133613	8.5	53.0	17.9	-0.966	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.085	323.60579013824463	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133613	8.5	53.0	17.9	-0.273	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.085	323.87136220932007	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133613	8.5	53.0	17.9	-1.181	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0849	324.14578199386597	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133613	8.5	53.0	17.9	-1.077	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0847	324.4376950263977	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133614	8.5	53.0	17.9	0.209	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0844	324.72496724128723	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133614	8.5	53.0	17.9	-1.01	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0841	324.99590015411377	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133614	8.5	53.0	17.9	-0.844	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0835	325.28345704078674	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133614	8.5	53.0	17.9	-1.422	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0832	325.5600960254669	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133615	8.5	53.0	17.9	-1.174	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0829	325.8299400806427	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133615	8.5	53.0	17.9	-1.117	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0826	326.10951709747314	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133615	8.5	53.0	17.9	-0.587	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0823	326.38964104652405	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133616	8.5	53.0	17.9	-1.094	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0818	326.6629431247711	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133616	8.5	53.0	17.9	-0.843	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0816	326.9537651538849	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133616	8.5	53.0	17.9	-1.293	21.51	7.47	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0816	327.2395431995392	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133616	8.7	54.0	17.9	-0.779	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0813	327.50955510139465	440.0	410.0
625.0	625.0	1.1	6.13	0.65	0	True	20220616 133617	8.7	54.0	17.9	-0.694	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0811	327.7794632911682	440.0	410.0
625.0	625.0	1.1	6.13	0.65	0	True	20220616 133617	8.7	54.0	17.9	-0.497	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0808	328.05341124534607	440.0	410.0
625.0	625.0	1.1	6.13	0.65	0	True	20220616 133617	8.7	54.0	17.9	-0.469	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0807	328.3416030406952	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133618	8.7	54.0	17.9	-1.199	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0804	328.60854601860046	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133618	8.7	54.0	17.9	-1.041	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	False	328.8833541870117	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133618	8.7	54.0	17.9	-0.939	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0802	329.15748620033264	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133618	8.7	54.0	17.9	-0.77	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.08	329.4294033050537	440.0	410.0
625.0	625.0	1.09	6.12	0.64	0	True	20220616 133619	8.7	54.0	17.9	-0.303	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.08	329.70841121673584	440.0	410.0
625.0	625.0	1.09	6.12	0.64	0	True	20220616 133619	8.7	54.0	17.9	-0.401	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0799	329.99430108070374	440.0	410.0
625.0	625.0	1.09	6.12	0.64	0	True	20220616 133619	8.7	54.0	17.9	-0.924	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0799	330.2679500579834	440.0	410.0
625.0	625.0	1.09	6.12	0.64	0	True	20220616 133619	8.7	54.0	17.9	-0.868	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0799	330.53266406059265	440.0	410.0
625.0	625.0	1.09	6.12	0.64	0	True	20220616 133620	8.7	54.0	17.9	-1.356	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0799	330.8143701553345	440.0	410.0
625.0	625.0	1.09	6.12	0.64	0	True	20220616 133620	8.7	54.0	17.9	-0.821	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0799	331.0831820964813	440.0	410.0
625.0	625.0	1.1	6.12	0.65	0	True	20220616 133620	8.7	54.0	17.9	-0.899	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0799	331.349356174469	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133621	8.7	54.0	17.9	0.049	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0799	331.61720395088196	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133621	8.7	54.0	17.9	-0.399	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0799	331.88311314582825	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133621	8.7	54.0	17.9	0.347	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0799	332.15032601356506	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133621	8.7	54.0	17.9	-0.797	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	332.4271650314331	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133622	8.7	54.0	17.9	-0.878	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	332.69512701034546	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133622	8.7	54.0	17.9	-0.965	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	332.9631471633911	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133622	8.7	54.0	17.9	-1.142	21.53	7.91	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	333.22805619239807	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133622	8.7	54.0	17.9	0.09	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	333.4950821399689	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133623	8.7	54.0	17.9	-0.102	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	333.76402521133423	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133623	8.7	54.0	17.9	-0.983	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	334.03652000427246	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133623	8.7	54.0	17.9	-0.597	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	334.3171122074127	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133623	8.7	54.0	17.9	-0.969	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	334.5860233306885	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133624	8.7	54.0	17.9	-0.875	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	334.8509602546692	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133624	8.7	54.0	17.9	0.786	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	335.12025809288025	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133624	8.7	54.0	17.9	-0.838	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	335.3939940929413	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133625	8.7	54.0	17.9	0.8	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	335.6629431247711	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133625	8.7	54.0	17.9	0.235	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	335.94595408439636	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133625	8.7	54.0	17.9	-0.17	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	336.23029708862305	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133625	8.7	54.0	17.9	-0.536	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	336.5071790218353	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133626	8.7	54.0	17.9	-0.753	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	336.7818613052368	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133626	8.7	54.0	17.9	-0.246	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	337.0560510158539	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133626	8.7	54.0	17.9	-1.182	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	337.3247411251068	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133627	8.7	54.0	17.9	-0.916	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	337.5943970680237	440.0	410.0
625.0	625.0	1.1	6.13	0.65	0	True	20220616 133627	8.7	54.0	17.9	-0.017	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	337.8622500896454	440.0	410.0
625.0	625.0	1.1	6.13	0.65	0	True	20220616 133627	8.7	54.0	17.9	-1.284	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	338.1424720287323	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133627	8.7	54.0	17.9	-1.415	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	338.4162449836731	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133628	8.7	54.0	17.9	-1.622	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	338.68570017814636	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133628	8.7	54.0	17.9	-0.792	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	338.95295000076294	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133628	8.7	54.0	17.9	-0.795	21.51	7.33	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0798	339.2409391403198	440.0	410.0
625.0	625.0	1.1	6.14	0.65	0	True	20220616 133628	8.7	54.0	17.9	-0.476	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0797	339.513188123703	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133629	8.7	54.0	17.9	0.214	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0797	339.80101108551025	440.0	410.0
625.0	625.0	1.09	6.14	0.64	0	True	20220616 133629	8.7	54.0	17.9	-1.382	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0797	340.0940432548523	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133629	8.7	54.0	17.9	-0.44	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0797	340.3739960193634	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133630	8.7	54.0	17.9	-0.561	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0796	340.63981914520264	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133630	8.7	54.0	17.9	-0.637	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0796	340.9069402217865	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133630	8.7	54.0	17.9	-0.024	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0795	341.1756763458252	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133630	8.7	54.0	17.9	-0.653	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0795	341.4430510997772	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133631	8.7	54.0	17.9	-0.24	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0794	341.70999813079834	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133631	8.7	54.0	17.9	-0.327	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0793	341.9760642051697	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133631	8.7	54.0	17.9	-0.739	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0792	342.2634780406952	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133631	8.7	54.0	17.9	-0.586	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0792	342.55440616607666	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133632	8.7	54.0	17.9	-0.184	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0792	342.8559260368347	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133632	8.7	54.0	17.9	-1.151	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0792	343.1686589717865	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133632	8.7	54.0	17.9	-0.057	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0792	343.451425075531	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133633	8.7	54.0	17.9	-0.833	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0792	343.71741104125977	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133633	8.7	54.0	17.9	-1.512	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0792	343.98404002189636	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133633	8.7	54.0	17.9	-0.027	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0792	344.2637529373169	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133633	8.7	54.0	17.9	-1.202	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0792	344.5503113269806	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133634	8.7	54.0	17.9	-0.599	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0792	344.8247182369232	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133634	8.7	54.0	17.9	-0.726	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0792	345.1004021167755	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133634	8.7	54.0	17.9	-0.272	21.53	7.45	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0792	345.3792941570282	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133635	8.7	54.0	17.9	-1.596	21.51	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0792	345.6531991958618	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133635	8.7	54.0	17.9	-0.735	21.51	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0792	345.9306161403656	440.0	410.0
625.0	625.0	1.09	6.13	0.64	0	True	20220616 133635	8.7	54.0	17.9	-0.986	21.51	7.37	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	1	600	98.0792	346.20591616630554	440.0	410.0
