P_act	P_set	T_act	T_ext	T_int	T_set	air	clock	dewpt	dht_H	dht_T	intensity	mlx_amb	mlx_inf	msg	n_read	shutter	slit_em	slit_ex	state	time	vol	watch	wl_em	wl_ex
625.0	625.0	3.12	7.37	2.75	5	True	20220616 144945	9.1	52.0	18.7	0.024	22.47	9.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9623	2251.2692222595215	440.0	410.0
625.0	625.0	3.13	7.37	2.76	5	True	20220616 144946	9.1	52.0	18.7	-0.151	22.47	9.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9623	2251.5855321884155	440.0	410.0
625.0	625.0	3.13	7.37	2.76	5	True	20220616 144946	9.1	52.0	18.7	-0.516	22.47	9.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9623	2251.855667114258	440.0	410.0
625.0	625.0	3.12	7.37	2.75	5	True	20220616 144946	9.1	52.0	18.7	-0.228	22.47	9.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9623	2252.122791290283	440.0	410.0
625.0	625.0	3.12	7.37	2.75	5	True	20220616 144946	9.1	52.0	18.7	-0.235	22.47	9.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9623	2252.400558233261	440.0	410.0
625.0	625.0	3.12	7.38	2.75	5	True	20220616 144947	9.1	52.0	18.7	-0.02	22.47	9.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9623	2252.669531106949	440.0	410.0
625.0	625.0	3.12	7.38	2.75	5	True	20220616 144947	9.1	52.0	18.7	0.19	22.47	9.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9623	2252.954803943634	440.0	410.0
625.0	625.0	3.13	7.38	2.76	5	True	20220616 144947	9.1	52.0	18.7	0.232	22.47	9.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9623	2253.2514390945435	440.0	410.0
625.0	625.0	3.13	7.38	2.76	5	True	20220616 144948	9.1	52.0	18.7	-0.256	22.47	9.19	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9623	2253.548752307892	440.0	410.0
625.0	625.0	3.13	7.38	2.76	5	True	20220616 144948	9.1	52.0	18.7	-0.16	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9623	2253.845355987549	440.0	410.0
625.0	625.0	3.13	7.38	2.76	5	True	20220616 144948	9.1	52.0	18.7	0.001	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9623	2254.114449262619	440.0	410.0
625.0	625.0	3.13	7.38	2.76	5	True	20220616 144948	9.1	52.0	18.7	-0.41	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9622	2254.3856823444366	440.0	410.0
625.0	625.0	3.13	7.38	2.76	5	True	20220616 144949	9.1	52.0	18.7	0.474	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9622	2254.657393217087	440.0	410.0
625.0	625.0	3.13	7.38	2.76	5	True	20220616 144949	9.1	52.0	18.7	-0.233	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9622	2254.924684047699	440.0	410.0
625.0	625.0	3.13	7.38	2.76	5	True	20220616 144949	9.1	52.0	18.7	0.398	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9622	2255.1956112384796	440.0	410.0
625.0	625.0	3.13	7.39	2.76	5	True	20220616 144950	9.1	52.0	18.7	-0.05	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9622	2255.469305038452	440.0	410.0
625.0	625.0	3.13	7.39	2.76	5	True	20220616 144950	9.1	52.0	18.7	0.045	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9622	2255.752366065979	440.0	410.0
625.0	625.0	3.13	7.39	2.76	5	True	20220616 144950	9.1	52.0	18.7	-0.162	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.962	2256.0354521274567	440.0	410.0
625.0	625.0	3.13	7.39	2.76	5	True	20220616 144950	9.1	52.0	18.7	-0.447	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9619	2256.3252170085907	440.0	410.0
625.0	625.0	3.13	7.39	2.76	5	True	20220616 144951	9.1	52.0	18.7	-0.074	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9619	2256.6046171188354	440.0	410.0
625.0	625.0	3.13	7.39	2.76	5	True	20220616 144951	9.1	52.0	18.7	-0.16	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9619	2256.875308036804	440.0	410.0
625.0	625.0	3.13	7.39	2.76	5	True	20220616 144951	9.1	52.0	18.7	-0.294	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9619	2257.146826982498	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144951	9.1	52.0	18.7	-0.266	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9618	2257.4182000160217	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144952	9.1	52.0	18.7	-0.408	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9618	2257.7079560756683	440.0	410.0
625.0	625.0	3.13	7.39	2.76	5	True	20220616 144952	9.1	52.0	18.7	0.861	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9617	2257.9930469989777	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144952	9.1	52.0	18.7	-0.494	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9617	2258.2666912078857	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144953	9.1	52.0	18.7	-0.129	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9617	2258.537136077881	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144953	9.1	52.0	18.7	-0.31	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9617	2258.8054683208466	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144953	9.1	52.0	18.7	-0.161	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2259.0897142887115	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144953	9.1	52.0	18.7	-0.078	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2259.3641691207886	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144954	9.1	52.0	18.7	-0.27	22.47	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2259.6815543174744	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144954	9.1	52.0	18.7	-0.338	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2259.9695751667023	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144954	9.1	52.0	18.7	0.107	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2260.238856315613	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144955	9.1	52.0	18.7	-0.112	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2260.508376121521	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144955	9.1	52.0	18.7	-0.195	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2260.776850938797	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144955	9.1	52.0	18.7	-0.328	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2261.043074131012	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144955	9.1	52.0	18.7	-0.394	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2261.3268852233887	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144956	9.1	52.0	18.7	-0.066	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2261.6060349941254	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144956	9.1	52.0	18.7	-0.297	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2261.8948822021484	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144956	9.1	52.0	18.7	0.28	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2262.191179037094	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144957	9.1	52.0	18.7	0.343	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2262.464881181717	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144957	9.1	52.0	18.7	0.393	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2262.736733198166	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144957	9.1	52.0	18.7	-0.28	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2263.0102269649506	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 144957	9.1	52.0	18.7	-0.482	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2263.293748140335	440.0	410.0
625.0	625.0	3.15	7.39	2.78	5	True	20220616 144958	9.1	52.0	18.7	-0.111	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2263.5750551223755	440.0	410.0
625.0	625.0	3.15	7.39	2.78	5	True	20220616 144958	9.1	52.0	18.7	-0.285	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2263.841863155365	440.0	410.0
625.0	625.0	3.15	7.39	2.78	5	True	20220616 144958	9.1	52.0	18.7	0.154	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2264.1126952171326	440.0	410.0
625.0	625.0	3.15	7.39	2.78	5	True	20220616 144958	9.1	52.0	18.7	-0.331	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2264.3819341659546	440.0	410.0
625.0	625.0	3.15	7.39	2.78	5	True	20220616 144959	9.1	52.0	18.7	0.23	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2264.6516222953796	440.0	410.0
625.0	625.0	3.15	7.39	2.78	5	True	20220616 144959	9.1	52.0	18.7	-0.005	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2264.9267151355743	440.0	410.0
625.0	625.0	3.15	7.39	2.78	5	True	20220616 144959	9.1	52.0	18.7	-0.407	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9616	2265.206607103348	440.0	410.0
625.0	625.0	3.14	7.39	2.77	5	True	20220616 145000	9.1	52.0	18.7	-0.346	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9615	2265.484934091568	440.0	410.0
625.0	625.0	3.15	7.39	2.78	5	True	20220616 145000	9.1	52.0	18.7	-0.244	22.51	9.61	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9615	2265.7589309215546	440.0	410.0
625.0	625.0	3.15	7.39	2.78	5	True	20220616 145000	9.1	52.0	18.7	0.272	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9615	2266.02663230896	440.0	410.0
625.0	625.0	3.15	7.39	2.78	5	True	20220616 145000	9.1	52.0	18.7	-0.317	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9614	2266.2926111221313	440.0	410.0
625.0	625.0	3.15	7.39	2.78	5	True	20220616 145001	9.1	52.0	18.7	-0.365	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9614	2266.559536218643	440.0	410.0
625.0	625.0	3.15	7.39	2.78	5	True	20220616 145001	9.1	52.0	18.7	-0.121	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9614	2266.8268570899963	440.0	410.0
625.0	625.0	3.15	7.39	2.78	5	True	20220616 145001	9.1	52.0	18.7	-0.175	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9614	2267.1296401023865	440.0	410.0
625.0	625.0	3.15	7.39	2.78	5	True	20220616 145001	9.1	52.0	18.7	-0.101	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9614	2267.4171390533447	440.0	410.0
625.0	625.0	3.15	7.39	2.78	5	True	20220616 145002	9.1	52.0	18.7	-0.472	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9614	2267.6926431655884	440.0	410.0
625.0	625.0	3.15	7.4	2.78	5	True	20220616 145002	9.1	52.0	18.7	-0.466	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9613	2267.971535205841	440.0	410.0
625.0	625.0	3.16	7.4	2.79	5	True	20220616 145002	9.1	52.0	18.7	-0.356	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9613	2268.2555232048035	440.0	410.0
625.0	625.0	3.16	7.4	2.79	5	True	20220616 145003	9.1	52.0	18.7	-0.463	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9613	2268.5420773029327	440.0	410.0
625.0	625.0	3.16	7.4	2.79	5	True	20220616 145003	9.1	52.0	18.7	-0.268	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9613	2268.8085539340973	440.0	410.0
625.0	625.0	3.15	7.4	2.78	5	True	20220616 145003	9.1	52.0	18.7	0.071	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9613	2269.079801082611	440.0	410.0
625.0	625.0	3.15	7.4	2.78	5	True	20220616 145003	9.1	52.0	18.7	-0.251	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9612	2269.349340200424	440.0	410.0
625.0	625.0	3.16	7.4	2.79	5	True	20220616 145004	9.1	52.0	18.7	-0.361	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9612	2269.6370010375977	440.0	410.0
625.0	625.0	3.16	7.39	2.79	5	True	20220616 145004	9.1	52.0	18.7	-0.307	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2269.904456138611	440.0	410.0
625.0	625.0	3.16	7.39	2.79	5	True	20220616 145004	9.1	52.0	18.7	-0.46	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2270.188472032547	440.0	410.0
625.0	625.0	3.16	7.39	2.79	5	True	20220616 145004	9.1	52.0	18.7	-0.076	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2270.4597511291504	440.0	410.0
625.0	625.0	3.16	7.39	2.79	5	True	20220616 145005	9.1	52.0	18.7	-0.132	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2270.735438108444	440.0	410.0
625.0	625.0	3.16	7.4	2.79	5	True	20220616 145005	9.1	52.0	18.7	0.14	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2271.018839120865	440.0	410.0
625.0	625.0	3.16	7.4	2.79	5	True	20220616 145005	9.1	52.0	18.7	-0.284	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2271.290712118149	440.0	410.0
625.0	625.0	3.16	7.4	2.79	5	True	20220616 145006	9.1	52.0	18.7	-0.488	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2271.56037402153	440.0	410.0
625.0	625.0	3.16	7.4	2.79	5	True	20220616 145006	9.1	52.0	18.7	0.622	22.51	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2271.8308761119843	440.0	410.0
625.0	625.0	3.16	7.4	2.79	5	True	20220616 145006	9.1	52.0	18.7	0.245	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2272.1034350395203	440.0	410.0
625.0	625.0	3.16	7.4	2.79	5	True	20220616 145006	9.1	52.0	18.7	-0.17	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2272.3735842704773	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145007	9.1	52.0	18.7	-0.184	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2272.643821001053	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145007	9.1	52.0	18.7	-0.479	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2272.9112010002136	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145007	9.1	52.0	18.7	0.056	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2273.183069229126	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145008	9.1	52.0	18.7	-0.568	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2273.466180086136	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145008	9.1	52.0	18.7	-0.174	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2273.7502982616425	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145008	9.1	52.0	18.7	-0.676	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2274.0321221351624	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145008	9.1	52.0	18.7	-0.263	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2274.306663274765	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145009	9.1	52.0	18.7	-0.046	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2274.5842201709747	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145009	9.1	52.0	18.7	-0.05	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2274.8519921302795	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145009	9.1	52.0	18.7	-0.419	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2275.1256601810455	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145009	9.1	52.0	18.7	-0.563	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2275.402018070221	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145010	9.1	52.0	18.7	-0.32	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2275.698650121689	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145010	9.1	52.0	18.7	-0.138	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9611	2275.9889121055603	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145010	9.1	52.0	18.7	-0.12	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.961	2276.268295288086	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145011	9.1	52.0	18.7	-0.581	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.961	2276.547086238861	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145011	9.1	52.0	18.7	-0.43	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.961	2276.826119184494	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145011	9.1	52.0	18.7	-0.365	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.961	2277.1102290153503	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145011	9.1	52.0	18.7	-0.079	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.961	2277.4000251293182	440.0	410.0
625.0	625.0	3.17	7.41	2.8	5	True	20220616 145012	9.1	52.0	18.7	-0.529	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.961	2277.6698081493378	440.0	410.0
625.0	625.0	3.17	7.41	2.8	5	True	20220616 145012	9.1	52.0	18.7	1.005	22.49	9.29	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.961	2277.9489789009094	440.0	410.0
625.0	625.0	3.17	7.41	2.8	5	True	20220616 145012	9.1	52.0	18.7	0.11	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.961	2278.2200922966003	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145013	9.1	52.0	18.7	-0.123	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.961	2278.4994111061096	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145013	9.1	52.0	18.7	0.113	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.961	2278.7905671596527	440.0	410.0
625.0	625.0	3.17	7.4	2.8	5	True	20220616 145013	9.1	52.0	18.7	0.008	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.961	2279.0602531433105	440.0	410.0
625.0	625.0	3.17	7.4	2.81	5	True	20220616 145013	9.1	52.0	18.7	-0.09	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.961	2279.330621242523	440.0	410.0
625.0	625.0	3.18	7.4	2.81	5	True	20220616 145014	9.1	52.0	18.7	0.053	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.961	2279.6037340164185	440.0	410.0
625.0	625.0	3.18	7.4	2.81	5	True	20220616 145014	9.1	52.0	18.7	-0.183	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.961	2279.894254207611	440.0	410.0
625.0	625.0	3.18	7.4	2.81	5	True	20220616 145014	9.1	52.0	18.7	0.113	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.961	2280.164644241333	440.0	410.0
625.0	625.0	3.18	7.41	2.81	5	True	20220616 145014	9.1	52.0	18.7	0.085	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.961	2280.4497611522675	440.0	410.0
625.0	625.0	3.18	7.41	2.81	5	True	20220616 145015	9.1	52.0	18.7	-0.24	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9609	2280.720106124878	440.0	410.0
625.0	625.0	3.18	7.41	2.81	5	True	20220616 145015	9.1	52.0	18.7	-0.011	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9609	2280.9901111125946	440.0	410.0
625.0	625.0	3.18	7.41	2.81	5	True	20220616 145015	9.1	52.0	18.7	-0.508	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9608	2281.2719643115997	440.0	410.0
625.0	625.0	3.18	7.41	2.81	5	True	20220616 145016	9.1	52.0	18.7	-0.203	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9608	2281.546868085861	440.0	410.0
625.0	625.0	3.18	7.41	2.81	5	True	20220616 145016	9.1	52.0	18.7	-0.454	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9608	2281.815608024597	440.0	410.0
625.0	625.0	3.18	7.41	2.81	5	True	20220616 145016	9.1	52.0	18.7	-0.473	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9608	2282.089058160782	440.0	410.0
625.0	625.0	3.18	7.4	2.81	5	True	20220616 145016	9.1	52.0	18.7	-0.344	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9608	2282.3690371513367	440.0	410.0
625.0	625.0	3.18	7.4	2.81	5	True	20220616 145017	9.1	52.0	18.7	-0.451	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9608	2282.664340019226	440.0	410.0
625.0	625.0	3.19	7.4	2.82	5	True	20220616 145017	9.1	52.0	18.7	-0.324	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9608	2282.932044029236	440.0	410.0
625.0	625.0	3.19	7.4	2.82	5	True	20220616 145017	9.1	52.0	18.7	-0.462	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9608	2283.216947078705	440.0	410.0
625.0	625.0	3.19	7.41	2.82	5	True	20220616 145018	9.1	52.0	18.7	-0.275	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9608	2283.5033190250397	440.0	410.0
625.0	625.0	3.19	7.41	2.82	5	True	20220616 145018	9.1	52.0	18.7	-0.296	22.51	9.63	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9608	2283.8040482997894	440.0	410.0
625.0	625.0	3.19	7.41	2.82	5	True	20220616 145018	9.1	52.0	18.7	-0.158	22.53	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9608	2284.0835931301117	440.0	410.0
625.0	625.0	3.19	7.41	2.82	5	True	20220616 145018	9.1	52.0	18.7	-0.603	22.53	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9608	2284.355849981308	440.0	410.0
625.0	625.0	3.19	7.41	2.82	5	True	20220616 145019	9.1	52.0	18.7	-0.601	22.53	9.57	tdir:up_pdir:dn_rep:0_cyc:0	7	False	3	3	133	1800	97.9608	2284.6278080940247	440.0	410.0
