P_act	P_set	T_act	T_ext	T_int	T_set	air	clock	dewpt	dht_H	dht_T	intensity	mlx_amb	mlx_inf	msg	n_read	shutter	slit_em	slit_ex	state	time	vol	watch	wl_em	wl_ex
625.0	625.0	4.77	10.77	4.46	5	True	20220719 162745	10.5	54.0	19.7	-0.39	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	91.85908794403076	440.0	410.0
625.0	625.0	4.77	10.77	4.46	5	True	20220719 162745	10.5	54.0	19.7	0.205	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	92.1350769996643	440.0	410.0
625.0	625.0	4.77	10.77	4.46	5	True	20220719 162746	10.5	54.0	19.7	-0.201	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	92.40921378135681	440.0	410.0
625.0	625.0	4.77	10.77	4.46	5	True	20220719 162746	10.5	54.0	19.7	0.148	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	92.67719173431396	440.0	410.0
625.0	625.0	4.77	10.77	4.46	5	True	20220719 162746	10.5	54.0	19.7	-0.256	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	92.94103002548218	440.0	410.0
625.0	625.0	4.77	10.77	4.46	5	True	20220719 162747	10.5	54.0	19.7	0.01	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	93.20813393592834	440.0	410.0
625.0	625.0	4.77	10.77	4.46	5	True	20220719 162747	10.5	54.0	19.7	0.145	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	93.4932930469513	440.0	410.0
625.0	625.0	4.77	10.77	4.46	5	True	20220719 162747	10.5	54.0	19.7	-0.162	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	93.76507210731506	440.0	410.0
625.0	625.0	4.77	10.77	4.46	5	True	20220719 162747	10.5	54.0	19.7	0.092	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	94.03535294532776	440.0	410.0
625.0	625.0	4.77	10.78	4.46	5	True	20220719 162748	10.5	54.0	19.7	-0.496	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	94.30330991744995	440.0	410.0
625.0	625.0	4.78	10.78	4.47	5	True	20220719 162748	10.5	54.0	19.7	0.157	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	94.57785391807556	440.0	410.0
625.0	625.0	4.78	10.78	4.47	5	True	20220719 162748	10.5	54.0	19.7	-0.548	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	94.84599900245667	440.0	410.0
625.0	625.0	4.78	10.78	4.47	5	True	20220719 162748	10.5	54.0	19.7	-0.321	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	95.11287069320679	440.0	410.0
625.0	625.0	4.78	10.79	4.47	5	True	20220719 162749	10.5	54.0	19.7	-0.086	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	95.37786269187927	440.0	410.0
625.0	625.0	4.78	10.79	4.47	5	True	20220719 162749	10.5	54.0	19.7	-0.351	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	95.64495897293091	440.0	410.0
625.0	625.0	4.79	10.79	4.48	5	True	20220719 162749	10.5	54.0	19.7	-0.116	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	95.91684484481812	440.0	410.0
625.0	625.0	4.79	10.79	4.48	5	True	20220719 162750	10.5	54.0	19.7	-0.376	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	96.18702507019043	440.0	410.0
625.0	625.0	4.79	10.79	4.48	5	True	20220719 162750	10.5	54.0	19.7	-0.291	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	96.46082186698914	440.0	410.0
625.0	625.0	4.79	10.79	4.48	5	True	20220719 162750	10.5	54.0	19.7	0.329	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	96.72780990600586	440.0	410.0
625.0	625.0	4.79	10.79	4.48	5	True	20220719 162750	10.5	54.0	19.7	-0.406	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	96.99282884597778	440.0	410.0
625.0	625.0	4.79	10.79	4.48	5	True	20220719 162751	10.5	54.0	19.7	-0.507	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	97.25852298736572	440.0	410.0
625.0	625.0	4.79	10.79	4.48	5	True	20220719 162751	10.5	54.0	19.7	-0.41	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	97.52700591087341	440.0	410.0
625.0	625.0	4.79	10.79	4.48	5	True	20220719 162751	10.5	54.0	19.7	-0.217	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	97.80089378356934	440.0	410.0
625.0	625.0	4.79	10.79	4.48	5	True	20220719 162751	10.5	54.0	19.7	-0.124	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	98.07187080383301	440.0	410.0
625.0	625.0	4.8	10.79	4.49	5	True	20220719 162752	10.5	54.0	19.7	-0.139	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	98.34402394294739	440.0	410.0
625.0	625.0	4.8	10.79	4.49	5	True	20220719 162752	10.5	54.0	19.7	0.041	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	98.61483383178711	440.0	410.0
625.0	625.0	4.8	10.79	4.49	5	True	20220719 162752	10.5	54.0	19.7	0.171	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	98.8866229057312	440.0	410.0
625.0	625.0	4.8	10.79	4.49	5	True	20220719 162752	10.5	54.0	19.7	-0.301	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	99.15478992462158	440.0	410.0
625.0	625.0	4.8	10.79	4.49	5	True	20220719 162753	10.5	54.0	19.7	-0.296	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	99.41962194442749	440.0	410.0
625.0	625.0	4.8	10.79	4.49	5	True	20220719 162753	10.5	54.0	19.7	-0.317	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	99.68758082389832	440.0	410.0
625.0	625.0	4.8	10.79	4.49	5	True	20220719 162753	10.5	54.0	19.7	-0.293	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	99.96453905105591	440.0	410.0
625.0	625.0	4.8	10.79	4.49	5	True	20220719 162754	10.5	54.0	19.7	-0.068	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	100.24567484855652	440.0	410.0
625.0	625.0	4.8	10.79	4.49	5	True	20220719 162754	10.5	54.0	19.7	-0.35	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	100.51256275177002	440.0	410.0
625.0	625.0	4.8	10.79	4.49	5	True	20220719 162754	10.5	54.0	19.7	-0.17	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	100.77957797050476	440.0	410.0
625.0	625.0	4.8	10.79	4.49	5	True	20220719 162754	10.5	54.0	19.7	-0.253	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	101.04945302009583	440.0	410.0
625.0	625.0	4.81	10.79	4.5	5	True	20220719 162755	10.5	54.0	19.7	0.093	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	101.32059383392334	440.0	410.0
625.0	625.0	4.81	10.79	4.5	5	True	20220719 162755	10.5	54.0	19.7	-0.335	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	101.59490084648132	440.0	410.0
625.0	625.0	4.81	10.79	4.5	5	True	20220719 162755	10.5	54.0	19.7	-0.151	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	101.86375594139099	440.0	410.0
625.0	625.0	4.81	10.8	4.5	5	True	20220719 162755	10.5	54.0	19.7	-0.307	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	102.1354169845581	440.0	410.0
625.0	625.0	4.81	10.8	4.5	5	True	20220719 162756	10.5	54.0	19.7	-0.457	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	102.41264986991882	440.0	410.0
625.0	625.0	4.81	10.8	4.5	5	True	20220719 162756	10.5	54.0	19.7	-0.28	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	102.68547987937927	440.0	410.0
625.0	625.0	4.81	10.8	4.5	5	True	20220719 162756	10.5	54.0	19.7	-0.449	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	102.95253491401672	440.0	410.0
625.0	625.0	4.81	10.8	4.51	5	True	20220719 162757	10.5	54.0	19.7	-0.296	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	103.23037099838257	440.0	410.0
625.0	625.0	4.81	10.8	4.51	5	True	20220719 162757	10.5	54.0	19.7	-0.072	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	103.50826692581177	440.0	410.0
625.0	625.0	4.81	10.8	4.51	5	True	20220719 162757	10.5	54.0	19.7	0.089	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	103.78203296661377	440.0	410.0
625.0	625.0	4.81	10.8	4.5	5	True	20220719 162757	10.5	54.0	19.7	0.299	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	104.05134987831116	440.0	410.0
625.0	625.0	4.81	10.8	4.5	5	True	20220719 162758	10.5	54.0	19.7	-0.283	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	104.32462978363037	440.0	410.0
625.0	625.0	4.81	10.8	4.5	5	True	20220719 162758	10.5	54.0	19.7	-0.486	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	104.59540295600891	440.0	410.0
625.0	625.0	4.81	10.81	4.5	5	True	20220719 162758	10.5	54.0	19.7	-0.065	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	104.85931372642517	440.0	410.0
625.0	625.0	4.81	10.81	4.5	5	True	20220719 162758	10.5	54.0	19.7	-0.256	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	105.1252269744873	440.0	410.0
625.0	625.0	4.81	10.81	4.5	5	True	20220719 162759	10.5	54.0	19.7	-0.226	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	105.39137196540833	440.0	410.0
625.0	625.0	4.81	10.81	4.5	5	True	20220719 162759	10.5	54.0	19.7	-0.097	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	105.6641309261322	440.0	410.0
625.0	625.0	4.81	10.81	4.5	5	True	20220719 162759	10.5	54.0	19.7	-0.102	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	105.93749284744263	440.0	410.0
625.0	625.0	4.81	10.81	4.51	5	True	20220719 162800	10.5	54.0	19.7	0.154	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	106.20314288139343	440.0	410.0
625.0	625.0	4.81	10.81	4.5	5	True	20220719 162800	10.5	54.0	19.7	-0.322	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	106.47115993499756	440.0	410.0
625.0	625.0	4.81	10.82	4.51	5	True	20220719 162800	10.5	54.0	19.7	0.07	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	106.73723793029785	440.0	410.0
625.0	625.0	4.81	10.82	4.51	5	True	20220719 162800	10.5	54.0	19.7	0.067	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	107.00341701507568	440.0	410.0
625.0	625.0	4.81	10.82	4.51	5	True	20220719 162801	10.5	54.0	19.7	-0.215	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2455	107.26911401748657	440.0	410.0
625.0	625.0	4.81	10.82	4.51	5	True	20220719 162801	10.5	54.0	19.7	0.12	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2453	107.54159307479858	440.0	410.0
625.0	625.0	4.81	10.83	4.51	5	True	20220719 162801	10.5	54.0	19.7	-0.103	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	False	107.81887292861938	440.0	410.0
625.0	625.0	4.81	10.83	4.51	5	True	20220719 162801	10.5	54.0	19.7	0.037	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	False	108.08907890319824	440.0	410.0
625.0	625.0	4.81	10.83	4.51	5	True	20220719 162802	10.5	54.0	19.7	0.172	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	False	108.35400581359863	440.0	410.0
625.0	625.0	4.82	10.83	4.52	5	True	20220719 162802	10.5	54.0	19.7	0.264	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	False	108.62001490592957	440.0	410.0
625.0	625.0	4.82	10.83	4.52	5	True	20220719 162802	10.5	54.0	19.7	-0.254	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	False	108.88790082931519	440.0	410.0
625.0	625.0	4.82	10.83	4.52	5	True	20220719 162802	10.5	54.0	19.7	-0.193	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	False	109.16298270225525	440.0	410.0
625.0	625.0	4.82	10.83	4.53	5	True	20220719 162803	10.5	54.0	19.7	-0.385	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	False	109.43435311317444	440.0	410.0
625.0	625.0	4.83	10.83	4.53	5	True	20220719 162803	10.5	54.0	19.7	-0.262	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	False	109.70426678657532	440.0	410.0
625.0	625.0	4.82	10.83	4.52	5	True	20220719 162803	10.5	54.0	19.7	-0.305	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	False	109.97920775413513	440.0	410.0
625.0	625.0	4.83	10.83	4.53	5	True	20220719 162804	10.5	54.0	19.7	-0.313	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	False	110.25016283988953	440.0	410.0
625.0	625.0	4.83	10.83	4.53	5	True	20220719 162804	10.5	54.0	19.7	0.168	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	False	110.51760792732239	440.0	410.0
625.0	625.0	4.83	10.83	4.53	5	True	20220719 162804	10.5	54.0	19.7	0.516	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	False	110.79120302200317	440.0	410.0
625.0	625.0	4.83	10.83	4.53	5	True	20220719 162804	10.5	54.0	19.7	-0.424	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	False	111.06711387634277	440.0	410.0
625.0	625.0	4.83	10.83	4.53	5	True	20220719 162805	10.5	54.0	19.7	-0.158	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	False	111.33843183517456	440.0	410.0
625.0	625.0	4.83	10.83	4.53	5	True	20220719 162805	10.5	54.0	19.7	0.156	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	False	111.6093270778656	440.0	410.0
625.5	625.0	4.83	10.83	4.53	5	True	20220719 162805	10.5	54.0	19.7	-0.461	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2457	111.89077687263489	440.0	410.0
625.4	625.0	4.84	10.83	4.54	5	True	20220719 162805	10.5	54.0	19.7	-0.025	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2467	112.15676593780518	440.0	410.0
625.5	625.0	4.84	10.83	4.54	5	True	20220719 162806	10.5	54.0	19.7	-0.111	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2476	112.42372298240662	440.0	410.0
625.4	625.0	4.84	10.82	4.54	5	True	20220719 162806	10.5	54.0	19.7	0.267	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2493	112.69381189346313	440.0	410.0
625.0	625.0	4.84	10.82	4.54	5	True	20220719 162806	10.5	54.0	19.7	0.004	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.25	112.98652577400208	440.0	410.0
625.0	625.0	4.84	10.82	4.54	5	True	20220719 162807	10.5	54.0	19.7	0.001	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	False	113.27372479438782	440.0	410.0
625.0	625.0	4.84	10.83	4.54	5	True	20220719 162807	10.5	54.0	19.7	0.049	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2512	113.54389977455139	440.0	410.0
625.0	625.0	4.84	10.83	4.54	5	True	20220719 162807	10.5	54.0	19.7	-0.014	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2521	113.81503200531006	440.0	410.0
625.0	625.0	4.84	10.83	4.54	5	True	20220719 162807	10.5	54.0	19.7	-0.597	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	114.08957409858704	440.0	410.0
625.0	625.0	4.84	10.83	4.54	5	True	20220719 162808	10.5	54.0	19.7	0.219	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	114.36162400245667	440.0	410.0
625.0	625.0	4.84	10.83	4.54	5	True	20220719 162808	10.5	54.0	19.7	-0.227	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	114.63743877410889	440.0	410.0
625.0	625.0	4.84	10.83	4.54	5	True	20220719 162808	10.5	54.0	19.7	-0.131	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	114.91985487937927	440.0	410.0
625.0	625.0	4.84	10.83	4.55	5	True	20220719 162809	10.5	54.0	19.7	-0.345	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	115.19066905975342	440.0	410.0
625.0	625.0	4.85	10.85	4.55	5	True	20220719 162809	10.5	54.0	19.7	-0.474	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	115.46553993225098	440.0	410.0
625.0	625.0	4.85	10.85	4.55	5	True	20220719 162809	10.5	54.0	19.7	-0.179	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	115.75397801399231	440.0	410.0
625.0	625.0	4.85	10.85	4.55	5	True	20220719 162809	10.5	54.0	19.7	-0.222	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	116.02456092834473	440.0	410.0
625.0	625.0	4.85	10.85	4.55	5	True	20220719 162810	10.5	54.0	19.7	-0.363	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	116.29252076148987	440.0	410.0
625.0	625.0	4.85	10.85	4.55	5	True	20220719 162810	10.5	54.0	19.7	-0.048	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	116.56051397323608	440.0	410.0
625.0	625.0	4.85	10.85	4.55	5	True	20220719 162810	10.5	54.0	19.7	-0.372	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	116.82751989364624	440.0	410.0
625.0	625.0	4.85	10.85	4.55	5	True	20220719 162810	10.5	54.0	19.7	-0.31	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	117.09874486923218	440.0	410.0
625.0	625.0	4.85	10.86	4.55	5	True	20220719 162811	10.5	54.0	19.7	-0.127	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	117.37153196334839	440.0	410.0
625.0	625.0	4.85	10.86	4.55	5	True	20220719 162811	10.5	54.0	19.7	-0.084	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	117.65853309631348	440.0	410.0
625.0	625.0	4.85	10.86	4.55	5	True	20220719 162811	10.5	54.0	19.7	0.24	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	117.93512797355652	440.0	410.0
625.0	625.0	4.85	10.86	4.55	5	True	20220719 162812	10.5	54.0	19.7	-0.008	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	118.20947599411011	440.0	410.0
625.0	625.0	4.85	10.86	4.55	5	True	20220719 162812	10.5	54.0	19.7	-0.387	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	118.49134397506714	440.0	410.0
625.0	625.0	4.85	10.86	4.55	5	True	20220719 162812	10.5	54.0	19.7	0.095	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	118.75933003425598	440.0	410.0
625.0	625.0	4.85	10.86	4.56	5	True	20220719 162812	10.5	54.0	19.7	-0.439	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	119.04097604751587	440.0	410.0
625.0	625.0	4.86	10.86	4.56	5	True	20220719 162813	10.5	54.0	19.7	-0.494	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	119.31720280647278	440.0	410.0
625.0	625.0	4.85	10.86	4.55	5	True	20220719 162813	10.5	54.0	19.7	-0.066	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	119.60943388938904	440.0	410.0
625.0	625.0	4.85	10.86	4.55	5	True	20220719 162813	10.5	54.0	19.7	0.131	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	119.88150906562805	440.0	410.0
625.0	625.0	4.86	10.86	4.56	5	True	20220719 162813	10.5	54.0	19.7	0.004	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	120.1507408618927	440.0	410.0
625.0	625.0	4.86	10.86	4.56	5	True	20220719 162814	10.5	54.0	19.7	-0.163	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	120.42252898216248	440.0	410.0
625.0	625.0	4.86	10.86	4.56	5	True	20220719 162814	10.5	54.0	19.7	0.259	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	120.70031690597534	440.0	410.0
625.0	625.0	4.86	10.86	4.56	5	True	20220719 162814	10.6	54.0	19.8	0.221	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2526	120.97610902786255	440.0	410.0
625.0	625.0	4.86	10.86	4.56	5	True	20220719 162815	10.6	54.0	19.8	-0.509	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.253	121.24813890457153	440.0	410.0
625.0	625.0	4.86	10.86	4.56	5	True	20220719 162815	10.6	54.0	19.8	-0.038	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2531	121.53438591957092	440.0	410.0
625.0	625.0	4.87	10.86	4.57	5	True	20220719 162815	10.6	54.0	19.8	-0.353	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2529	121.80889987945557	440.0	410.0
625.0	625.0	4.87	10.85	4.57	5	True	20220719 162815	10.6	54.0	19.8	-0.335	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2523	122.079176902771	440.0	410.0
625.0	625.0	4.87	10.85	4.57	5	True	20220719 162816	10.6	54.0	19.8	-0.267	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2518	122.37336587905884	440.0	410.0
625.0	625.0	4.87	10.85	4.57	5	True	20220719 162816	10.6	54.0	19.8	0.04	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2514	122.64445471763611	440.0	410.0
625.0	625.0	4.88	10.85	4.58	5	True	20220719 162816	10.6	54.0	19.8	-0.358	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2502	122.93312668800354	440.0	410.0
625.0	625.0	4.88	10.86	4.58	5	True	20220719 162817	10.6	54.0	19.8	0.169	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2499	123.22252583503723	440.0	410.0
625.0	625.0	4.88	10.86	4.58	5	True	20220719 162817	10.6	54.0	19.8	-0.514	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2495	123.49608182907104	440.0	410.0
625.0	625.0	4.88	10.86	4.58	5	True	20220719 162817	10.6	54.0	19.8	-0.129	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2489	123.766037940979	440.0	410.0
625.0	625.0	4.88	10.86	4.58	5	True	20220719 162817	10.6	54.0	19.8	-0.322	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2485	124.04401087760925	440.0	410.0
625.0	625.0	4.88	10.86	4.58	5	True	20220719 162818	10.6	54.0	19.8	0.016	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2483	124.31906700134277	440.0	410.0
625.0	625.0	4.89	10.86	4.59	5	True	20220719 162818	10.6	54.0	19.8	-0.117	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2481	124.58880186080933	440.0	410.0
625.0	625.0	4.89	10.86	4.59	5	True	20220719 162818	10.6	54.0	19.8	-0.164	0.0	0.0	tdir:up_pdir:dn_rep:0_cyc:0	7	None	3	3	133	1800	96.2475	124.87601089477539	440.0	410.0
